gender,age,state,number_of_referrals,tenure_in_months,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status,value_deal_Deal 1,value_deal_Deal 2,value_deal_Deal 3,value_deal_Deal 4,value_deal_Deal 5,value_deal_No Deal,contract_Month-to-Month,contract_One Year,contract_Two Year,payment_method_Bank Withdrawal,payment_method_Credit Card,payment_method_Mailed Check
1,0.09090909090909094,13,0.3333333333333333,0.2857142857142857,1,1,0,2,0,0,0.0,1.0,1,1,1,1,0,0.8566990291262135,0.4061664752030573,0.0,0.0,0.4714135450597177,0.43369167832758576,1,False,False,False,False,False,True,True,False,False,False,True,False
0,0.893939393939394,19,0.0,0.02857142857142857,1,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0.47611650485436885,0.04570880982756731,0.0,0.0,0.021791870249728555,0.03955958109350287,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.8333333333333335,12,0.8666666666666667,0.02857142857142857,1,1,0,0,1,1,1.0,1.0,0,0,0,1,1,0.6093203883495145,0.4607307174978497,0.0,0.0,0.4246742671009772,0.4593944909161928,1,False,False,False,False,False,True,False,True,False,False,True,False
1,0.2727272727272727,3,0.4666666666666667,0.6,1,1,0,0,1,1,1.0,0.0,0,0,0,1,1,0.5778640776699029,0.3477402483446576,0.0,0.0,0.3561346362649294,0.3572649129424911,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.25757575757575757,4,0.7333333333333333,0.9999999999999999,1,1,0,2,0,1,0.0,1.0,1,0,0,1,1,0.8306796116504854,0.6244696265593702,0.0,0.0,0.3724212812160695,0.5625570325588475,1,False,True,False,False,False,False,True,False,False,False,True,False
1,0.2272727272727273,22,0.6666666666666666,0.6285714285714286,1,1,0,2,0,0,0.0,1.0,1,1,1,1,1,0.8617475728155339,0.21383502571769994,0.0,0.0,0.03185792164314152,0.1643349010404077,0,False,False,False,False,False,True,False,True,False,True,False,False
1,0.696969696969697,12,0.7333333333333333,0.9714285714285714,1,1,0,2,1,1,1.0,0.0,0,0,0,1,1,0.7697087378640776,0.645955884475284,0.0,0.0,0.08344643503438293,0.49264170212338854,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.31818181818181823,14,0.5333333333333333,0.9142857142857143,1,0,0,1,1,0,1.0,1.0,0,1,1,1,1,0.6116504854368932,0.19234876780178614,0.0,0.0,0.20414008776692003,0.19973168036842093,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.1363636363636364,3,0.0,0.9999999999999999,1,0,0,1,1,0,0.0,0.0,0,1,1,1,1,0.545242718446602,0.20905517038336985,0.0,0.0,0.011561821389793704,0.15486843723051985,1,False,False,False,False,False,True,True,False,False,False,True,False
1,0.2272727272727273,3,0.0,0.22857142857142854,1,0,0,0,0,0,1.0,1.0,1,1,1,1,1,0.6629126213592232,0.25636303809452343,0.045188622150494254,0.0,0.030257532573289905,0.1944832212407441,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.6212121212121212,22,0.0,0.39999999999999997,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6198058252427183,0.012844418017976414,0.0,0.0,0.0213309808179515,0.015614897761689006,0,False,False,False,False,True,False,True,False,False,False,True,False
1,0.5,8,0.2,0.6285714285714286,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6636893203883495,0.00600368302862718,0.0,0.0,0.0032742942453854508,0.005317880977493101,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.36363636363636365,18,0.4,0.9142857142857143,1,1,0,2,0,0,0.0,0.0,0,0,0,0,1,0.6753398058252427,0.02366259301379116,0.0,10.0,0.03255632464712269,0.027608986031152846,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.6515151515151516,20,0.8,0.7142857142857143,1,0,0,0,0,1,0.0,0.0,1,0,0,1,1,0.5347572815533981,0.13762288788699226,0.0,0.0,0.2120996199782845,0.16244043730746938,1,False,False,False,False,False,True,False,True,False,False,True,False
1,0.06060606060606066,6,0.8,0.22857142857142854,1,0,0,2,0,0,0.0,1.0,0,0,0,1,1,0.6566990291262135,0.13243316573051547,0.0,0.0,0.17336228736880205,0.14722199685677936,1,False,False,False,False,False,True,True,False,False,False,True,False
1,0.2272727272727273,19,0.2,0.8285714285714285,1,0,0,0,1,1,0.0,1.0,0,1,1,1,0,0.6077669902912621,0.1260080703354558,0.0,0.0,0.09102424900470504,0.11821119130403508,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.2272727272727273,6,0.9333333333333333,0.0,1,0,0,0,1,0,1.0,0.0,0,1,1,1,1,0.7681553398058252,0.04972665923903318,0.0,0.0,0.058770471407889976,0.05340882192793677,0,False,False,False,False,False,True,True,False,False,False,False,True
1,0.21212121212121215,20,0.6666666666666666,0.3714285714285714,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,0.46601941747572817,0.10035964370450337,0.0,50.0,0.08820236156351792,0.10297769551242109,1,False,False,False,False,False,True,True,False,False,False,True,False
0,0.16666666666666669,13,0.6,0.34285714285714286,1,0,0,0,1,1,1.0,0.0,0,0,0,1,1,0.5316504854368932,0.22305414282992841,0.0,0.0,0.08201852605863193,0.18585149244430987,1,False,False,True,False,False,False,False,True,False,False,True,False
0,0.04545454545454547,18,0.9333333333333333,0.1714285714285714,1,0,0,0,1,0,1.0,1.0,0,1,1,1,1,0.6279611650485436,0.5714986693760211,0.0,0.0,0.04878359120521173,0.42844823764688367,1,False,False,False,False,False,True,False,False,True,False,True,False
1,0.12121212121212122,10,0.8666666666666667,0.19999999999999998,1,1,0,2,0,1,1.0,1.0,0,0,1,1,0,0.7658252427184465,0.3308087076495004,0.0,0.0,0.1027331026058632,0.2700409588913916,1,False,False,True,False,False,False,True,False,False,False,True,False
0,0.21212121212121215,18,0.06666666666666667,0.48571428571428565,1,1,0,2,1,1,1.0,1.0,0,1,1,1,0,0.9060194174757281,0.5946994406183795,0.0,0.0,0.5634811572566052,0.5975071701061151,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.7727272727272727,6,1.0,0.42857142857142855,1,1,0,2,0,0,1.0,0.0,1,0,0,1,1,0.7704854368932038,0.46375565010073494,0.0,0.0,0.18226339124140428,0.38987896342304923,1,False,True,False,False,False,False,False,False,True,True,False,False
0,0.16666666666666669,1,0.7333333333333333,0.6857142857142857,0,0,0,1,1,0,1.0,1.0,1,1,1,1,1,0.5495145631067961,0.33135134823093404,0.0,0.0,0.0,0.24004486491595356,1,False,True,False,False,False,False,False,False,True,True,False,False
1,0.40909090909090917,1,0.7333333333333333,0.6857142857142857,0,0,0,1,0,1,0.0,0.0,0,0,0,0,1,0.3211650485436893,0.0009120979985798982,0.0,80.0,0.0,0.007352024817893104,0,False,False,False,False,True,False,True,False,False,False,False,True
0,0.893939393939394,20,0.6666666666666666,0.1714285714285714,1,0,0,2,0,1,0.0,0.0,0,1,0,1,1,0.7316504854368931,0.05723126302481716,0.0,0.0,0.06860749185667753,0.061755335654643854,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.2272727272727273,6,0.5333333333333333,0.8857142857142857,0,0,0,1,1,0,1.0,0.0,0,1,1,1,1,0.42291262135922325,0.31755442280937735,0.0,0.0,0.0,0.23004979135806702,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.5606060606060607,13,0.6,0.8857142857142857,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6205825242718447,0.005362905320764087,0.0,0.0,0.01291055917480999,0.007704152513949193,0,False,False,False,False,True,False,True,False,False,True,False,False
0,0.6212121212121212,20,0.4,0.14285714285714285,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,0.5118446601941747,0.0394742159132237,0.0,30.0,0.02461658523344191,0.038387773724917175,0,False,False,False,False,True,False,True,False,False,False,True,False
0,0.4242424242424243,1,0.8,0.7714285714285714,1,1,0,1,1,1,1.0,1.0,1,1,1,1,0,0.7615533980582524,0.750154421654823,0.5872503530361105,0.0,0.7793159609120521,0.7715360378859291,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.31818181818181823,3,0.06666666666666667,0.7714285714285714,1,1,0,2,0,0,0.0,0.0,0,0,0,1,0,0.662135922330097,0.09989204916092759,0.0,0.0,0.1050969281577995,0.10345444797501482,1,False,False,False,True,False,False,True,False,False,True,False,False
0,0.4696969696969697,16,0.6,0.39999999999999997,0,0,0,1,0,1,0.0,1.0,0,0,0,1,0,0.34368932038834954,0.01617530754443592,0.0,0.0,0.0,0.011718073685856931,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.4696969696969697,12,1.0,0.6,1,1,0,2,0,1,0.0,0.0,1,1,1,1,1,0.8539805825242718,0.22032362160633162,0.0,0.0,0.011765404451682953,0.1630919990063475,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.7272727272727273,8,0.9333333333333333,0.1714285714285714,1,0,0,2,0,0,0.0,0.0,0,0,0,1,0,0.6166990291262135,0.005305177599334979,0.0,0.0,0.01089452135360116,0.007065973340336856,0,False,False,False,False,True,False,True,False,False,False,False,True
1,0.1363636363636364,20,0.5333333333333333,0.2857142857142857,1,1,0,2,0,0,0.0,1.0,0,1,1,0,1,0.7755339805825242,0.36227031582836394,0.0,20.0,0.245727583242852,0.33680470462675716,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.4696969696969697,22,0.4,0.11428571428571428,1,1,0,2,0,0,1.0,1.0,0,1,1,1,0,0.8104854368932037,0.6396462445230825,0.0,0.0,0.08216273072747014,0.4876910041828755,1,False,True,False,False,False,False,False,False,True,True,False,False
0,0.7575757575757576,18,0.4666666666666667,0.05714285714285715,1,1,0,2,0,1,1.0,0.0,1,0,0,0,1,0.8159223300970873,0.5617195933659304,0.0,50.0,0.44618621064060804,0.5431005136380478,0,False,True,False,False,False,False,True,False,False,True,False,False
0,0.0757575757575758,22,0.7333333333333333,0.11428571428571428,1,1,0,2,0,0,0.0,0.0,0,1,1,1,1,0.7347572815533979,0.1260484797404562,0.0,0.0,0.1321819580166486,0.130415217938606,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.5909090909090909,13,0.0,0.3714285714285714,1,0,0,1,0,1,1.0,1.0,1,1,1,1,1,0.713009708737864,0.5208195027334077,0.0,0.0,0.7815779949330438,0.608500078204132,1,False,True,False,False,False,False,False,False,True,False,True,False
0,0.3030303030303031,6,0.8666666666666667,0.34285714285714286,1,0,0,2,0,0,0.0,0.0,0,0,0,1,0,0.6217475728155339,0.07320452354425121,0.0,0.0,0.1227860342019544,0.08935344838401825,1,False,False,False,False,False,True,True,False,False,False,True,False
1,0.10606060606060608,8,0.8,0.5142857142857142,1,0,0,0,0,0,1.0,0.0,0,0,0,1,1,0.46718446601941743,0.016706402581583707,0.0,0.0,0.011485477741585233,0.015500309889100686,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.8181818181818181,5,0.5333333333333333,0.6,1,1,0,2,1,1,0.0,0.0,1,1,1,1,1,0.8978640776699028,0.8184289977890283,0.0,0.0,0.22562941096634095,0.6596472533621504,1,False,False,False,False,False,True,False,True,False,True,False,False
1,0.2727272727272727,1,0.13333333333333333,0.7428571428571428,1,1,0,2,1,0,1.0,1.0,0,0,0,1,0,0.7712621359223301,0.32322328505371567,0.0,0.0,0.18196932681867534,0.28798441604932795,1,False,False,True,False,False,False,True,False,False,True,False,False
0,0.15151515151515155,10,0.7333333333333333,0.6857142857142857,1,1,0,2,0,0,0.0,0.0,0,0,1,1,1,0.6601941747572815,0.11268451222961781,0.0,0.0,0.022165105863192185,0.08819000509372367,0,False,False,False,True,False,False,True,False,False,False,False,True
1,0.5151515151515151,10,0.8,0.7142857142857143,1,0,0,2,0,1,0.0,0.0,1,1,1,1,1,0.8116504854368931,0.3412574252281688,0.0,0.0,0.4025063336952588,0.3662855713794623,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.6666666666666667,9,0.8666666666666667,0.2571428571428571,1,0,0,0,0,1,0.0,1.0,0,0,0,1,1,0.49825242718446594,0.26512610620746196,0.0,0.0,0.5349144951140066,0.3503001449494768,0,False,False,False,False,False,True,False,True,False,False,True,False
0,0.19696969696969702,18,0.3333333333333333,0.8571428571428571,1,1,0,1,1,1,0.0,1.0,1,0,0,1,1,0.6601941747572815,0.48381026052520687,0.0,0.0,0.5209747104596454,0.5046006612640296,1,False,False,False,False,False,True,False,True,False,False,True,False
0,0.8181818181818181,12,0.8,0.9714285714285714,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6539805825242718,0.12820749652190483,0.8737139398829937,0.0,0.09979811346362649,0.1187774394043438,0,False,False,False,False,False,True,True,False,False,False,True,False
1,0.5303030303030304,3,0.3333333333333333,0.5714285714285714,1,0,0,1,0,0,0.0,0.0,0,1,1,1,1,0.5145631067961165,0.0037869385257494506,0.0,0.0,0.007391196163590301,0.0049297877447852054,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.8484848484848486,18,0.8,0.1714285714285714,1,0,0,2,1,0,0.0,1.0,1,0,0,1,0,0.7778640776699028,0.35852955947975784,0.0,0.0,0.2546654451682953,0.33506581275003366,1,False,False,False,False,False,True,False,True,False,False,True,False
0,0.893939393939394,19,0.7333333333333333,0.05714285714285715,1,1,0,2,0,1,0.0,1.0,0,0,0,1,1,0.7413592233009708,0.17115114849301785,0.0,0.0,0.012011400651465798,0.1275421570456068,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6818181818181819,20,1.0,0.48571428571428565,1,1,0,2,1,1,1.0,1.0,1,1,1,1,1,0.9770873786407765,0.9699931304011501,0.0,0.0,0.8778501628664496,0.9623783758465493,1,False,False,False,False,False,True,False,False,True,True,False,False
1,0.31818181818181823,8,0.26666666666666666,0.8571428571428571,1,1,0,1,1,1,1.0,1.0,1,0,0,1,0,0.6924271844660194,0.636511629249482,0.0,0.0,0.7788465888526964,0.6915043547573623,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.4545454545454546,16,0.8,0.0,1,1,0,1,1,1,1.0,0.0,0,1,1,1,0,0.6353398058252426,0.39815964024084016,0.0,0.0,0.3477594553022078,0.391313402849976,1,False,True,False,False,False,False,False,True,False,True,False,False
0,0.18181818181818188,5,0.0,0.48571428571428565,1,0,0,2,0,0,0.0,0.0,1,0,0,1,1,0.6939805825242717,0.0064539592557742165,0.0,0.0,0.003712563336952588,0.005773723244359057,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.3787878787878788,22,0.6666666666666666,0.6285714285714286,1,0,0,2,1,0,0.0,0.0,0,0,0,1,1,0.6489320388349514,0.5473222996415109,0.4417994754892071,0.0,0.8760405356496561,0.653810799530608,1,False,True,False,False,False,False,True,False,False,False,True,False
0,0.04545454545454547,10,0.3333333333333333,0.05714285714285715,1,1,0,2,0,0,1.0,0.0,0,1,1,0,0,0.7739805825242718,0.20061537751043432,0.0,80.0,0.11663330166485705,0.18652647356240312,0,False,False,False,True,False,False,True,False,False,False,True,False
0,0.2272727272727273,2,0.4,0.2571428571428571,1,0,0,2,1,1,1.0,0.0,1,1,1,1,1,0.8885436893203883,0.12215185854399144,0.0,0.0,0.023694806369887803,0.0955010459279903,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.21212121212121215,20,0.0,0.14285714285714285,1,1,0,1,0,1,1.0,1.0,1,0,0,1,1,0.6431067961165048,0.10467190449525769,0.0,0.0,0.05061583876221498,0.09080127033621085,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.4696969696969697,2,0.6,0.9999999999999999,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6699029126213591,0.07636222990642338,0.0,0.0,0.08843139250814333,0.08147866867293026,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.3787878787878788,10,0.3333333333333333,0.3714285714285714,1,1,0,0,1,1,1.0,1.0,0,1,1,1,1,0.7106796116504853,0.6384455079173571,0.0,0.0,0.06321254071661238,0.48121553476989165,1,False,False,False,False,False,True,False,False,True,False,True,False
1,0.8484848484848486,13,0.2,0.0,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.622135922330097,0.05127376217333327,0.4081097437966512,0.0,0.03176744028230185,0.044849860612635274,0,False,False,False,False,False,True,True,False,False,False,True,False
0,0.2272727272727273,1,0.9333333333333333,0.9428571428571428,1,1,0,2,0,0,0.0,0.0,0,1,1,1,1,0.7359223300970873,0.2070462456776369,0.0,0.0,0.20982062070213536,0.21205949536170038,1,False,False,False,True,False,False,True,False,False,True,False,False
1,0.5151515151515151,22,0.8666666666666667,0.08571428571428572,1,0,0,2,0,0,1.0,0.0,0,0,0,1,1,0.6625242718446601,0.19390164350822914,0.0,0.0,0.3169081387984075,0.2342142659392149,1,False,False,False,True,False,False,True,False,False,False,True,False
0,0.8484848484848486,10,0.0,0.7428571428571428,1,1,0,2,0,0,0.0,0.0,1,1,1,1,1,0.031067961165048535,0.18296224029741326,0.7343151099455315,0.0,0.15473160966340935,0.17527176981387416,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.9848484848484849,10,0.8,0.9999999999999999,1,1,0,2,1,0,1.0,0.0,1,0,0,1,1,0.8271844660194174,0.15803541018432465,0.0,0.0,0.09682919381107492,0.14313028975676426,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.5757575757575758,15,0.0,0.48571428571428565,1,1,0,1,0,0,1.0,0.0,0,0,0,1,1,0.5133980582524271,0.11666195223608333,0.0,0.0,0.1981315598986609,0.14312359849413134,1,False,False,False,True,False,False,True,False,False,False,True,False
0,0.1363636363636364,22,0.4666666666666667,0.02857142857142857,1,0,0,2,0,0,0.0,0.0,0,0,0,1,0,0.6260194174757281,0.005443724130764835,0.0,0.0,0.012608012124502355,0.007673205424272054,0,False,False,False,False,True,False,True,False,False,False,True,False
0,0.6666666666666667,8,0.9333333333333333,0.6,1,1,0,2,0,0,0.0,0.0,0,1,1,0,1,0.727378640776699,0.16652138523440346,0.0,130.0,0.07569614096996019,0.15389987696440835,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.6818181818181819,12,0.6666666666666666,0.48571428571428565,0,0,0,0,0,0,1.0,1.0,1,1,1,1,0,0.5040776699029126,0.34894098495038306,0.0,0.0,0.0,0.25278753819247246,1,False,True,False,False,False,False,False,True,False,False,True,False
1,0.5909090909090909,18,0.8666666666666667,0.11428571428571428,1,1,0,2,1,1,1.0,0.0,1,1,1,1,1,0.9289320388349513,0.9040969363898239,0.0,0.0,0.9901262214983714,0.947852481078364,1,True,False,False,False,False,False,False,True,False,True,False,False
1,0.09090909090909094,19,0.2,0.0,1,1,0,2,0,1,1.0,0.0,1,1,1,1,1,0.8959223300970872,0.17731646914164656,0.0,0.0,0.017771104777415853,0.13371233760096488,1,False,False,False,True,False,False,True,False,False,True,False,False
1,0.31818181818181823,22,0.6666666666666666,0.9999999999999999,1,0,0,1,0,0,0.0,1.0,0,1,1,1,0,0.5549514563106797,0.023795366773078107,0.0,0.0,0.030808903365906623,0.026351865063997743,0,False,False,False,False,False,True,True,False,False,False,True,False
0,0.31818181818181823,16,0.4666666666666667,0.9999999999999999,1,0,0,1,0,1,0.0,1.0,1,1,1,0,1,0.6450485436893203,0.2235275101456471,0.9600564857776881,50.0,0.17136604234527686,0.21282564493316683,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.16666666666666669,10,0.7333333333333333,0.3714285714285714,1,0,0,0,0,1,0.0,0.0,1,0,0,1,1,0.7266019417475728,0.07580804378070394,0.0,0.0,0.07310893955845096,0.07654469888899948,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.0,11,0.06666666666666667,0.02857142857142857,1,1,0,2,0,0,0.0,0.0,1,0,0,1,0,0.7324271844660193,0.17485149543662368,0.0,0.0,0.011502442996742671,0.13007229072867013,1,False,False,False,True,False,False,True,False,False,True,False,False
0,0.25757575757575757,18,0.0,0.2571428571428571,1,1,0,2,0,0,1.0,1.0,1,1,1,0,1,0.9126213592233009,0.9040449814405377,0.0,60.0,0.19279315960912055,0.7169763187851343,1,False,False,False,False,False,True,False,False,True,False,True,False
0,0.48484848484848486,12,0.7333333333333333,0.42857142857142855,1,1,0,2,0,0,0.0,0.0,1,1,1,1,1,0.8132038834951456,0.19217558463749881,0.0,0.0,0.16027076547231273,0.1866293517253839,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.8333333333333335,8,0.8666666666666667,0.8857142857142857,1,1,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6551456310679611,0.035947052133905234,0.0,0.0,0.06469417300036193,0.04517856888947623,0,False,False,False,False,True,False,True,False,False,True,False,False
0,0.9242424242424243,11,0.8,0.5142857142857142,1,1,0,2,0,1,1.0,0.0,1,1,1,0,1,0.8881553398058252,0.25959001772241047,0.0,130.0,0.14791157709011946,0.24268456802463054,1,False,False,False,True,False,False,False,False,True,True,False,False
1,0.7727272727272727,18,0.5333333333333333,0.19999999999999998,1,1,0,2,0,0,0.0,0.0,1,1,0,1,1,0.8244660194174757,0.3458814157146404,0.0,0.0,0.2302750633369526,0.3186881110481946,0,False,False,True,False,False,False,True,False,False,False,True,False
0,0.015151515151515194,5,1.0,0.2571428571428571,1,0,0,2,0,0,0.0,0.0,1,0,1,1,1,0.6916504854368931,0.006419322622916753,0.0,0.0,0.00886151827723489,0.007271729666298368,0,False,False,False,False,False,True,True,False,False,True,False,False
0,0.39393939393939403,18,0.9333333333333333,0.22857142857142854,1,1,0,2,1,0,1.0,0.0,1,1,1,1,0,0.8951456310679611,0.8758796261552761,0.0,0.0,0.7339169381107492,0.8516220875233881,1,True,False,False,False,False,False,False,False,True,True,False,False
0,0.0757575757575758,18,1.0,0.11428571428571428,1,1,0,2,1,0,1.0,1.0,1,1,1,1,1,0.920388349514563,0.7917241538559233,0.0,0.0,0.07256605139341296,0.5950238752614819,1,False,True,False,False,False,False,False,True,False,False,True,False
1,0.2272727272727273,5,0.06666666666666667,0.34285714285714286,1,1,0,2,0,1,0.0,0.0,1,0,0,1,1,0.774368932038835,0.7580227100856103,0.0,0.0,0.23554560260586319,0.6188196779997139,1,True,False,False,False,False,False,False,True,False,True,False,False
0,0.015151515151515194,22,0.26666666666666666,0.05714285714285715,1,1,0,2,0,1,1.0,1.0,0,0,0,0,1,0.7561165048543689,0.5137247657697704,0.0,0.0,0.02177490499457112,0.3786050222944507,1,False,True,False,False,False,False,True,False,False,True,False,False
1,0.21212121212121215,6,0.13333333333333333,0.2857142857142857,1,0,0,1,1,0,1.0,0.0,0,1,1,1,1,0.5724271844660194,0.2499668065601783,0.0,0.0,0.4830008143322476,0.3239616624107448,1,False,False,False,False,False,True,False,True,False,False,True,False
1,0.24242424242424243,6,0.9333333333333333,0.14285714285714285,1,0,0,2,0,0,0.0,0.0,0,0,0,1,1,0.6236893203883495,0.08252177778290916,0.0,0.0,0.08968964893231994,0.08631310592519671,0,False,False,False,True,False,False,True,False,False,True,False,False
0,0.6363636363636365,7,0.6666666666666666,0.42857142857142855,1,1,0,2,0,0,1.0,0.0,0,1,1,1,1,0.7965048543689319,0.4636171035693051,0.0,0.0,0.33423531939920376,0.43473300607483,1,False,True,False,False,False,False,True,False,False,True,False,False
0,0.43939393939393945,1,0.8,0.48571428571428565,1,1,0,0,1,1,1.0,1.0,1,1,1,1,1,0.04660194174757281,0.71659152441594,0.0,0.0,0.2447068403908795,0.5915151444183577,1,False,False,False,False,False,True,False,False,True,True,False,False
0,0.04545454545454547,19,0.4,0.11428571428571428,1,1,0,2,0,0,0.0,0.0,1,1,1,1,1,0.8240776699029125,0.5011516680425108,0.0,0.0,0.1398389431777054,0.4044207499399877,0,False,False,False,False,False,True,True,False,False,True,False,False
1,0.5606060606060607,9,0.2,0.11428571428571428,1,1,0,2,0,0,0.0,0.0,1,1,1,1,1,0.8318446601941747,0.42528012376823476,0.8442606415170466,0.0,0.18469507781397035,0.35922461648610016,0,False,True,False,False,False,False,True,False,False,True,False,False
1,0.8333333333333335,8,1.0,0.9714285714285714,1,1,0,2,1,1,1.0,0.0,1,1,1,1,1,0.9192233009708737,0.42749686827111255,0.0,0.0,0.10618835957292799,0.34110802290753756,1,False,False,True,False,False,False,False,True,False,True,False,False
1,0.40909090909090917,18,0.3333333333333333,0.2857142857142857,1,1,0,2,0,1,1.0,0.0,0,1,1,1,1,0.8166990291262136,0.4051793311666196,0.0,0.0,0.4292520584509591,0.42050487249380847,1,False,False,False,False,False,True,True,False,False,True,False,False
1,0.9545454545454546,14,0.3333333333333333,0.19999999999999998,1,1,0,2,0,1,1.0,0.0,1,1,0,1,0,0.8932038834951456,0.8722196886166708,0.0,0.0,0.5657573289902281,0.799227828292164,1,True,False,False,False,False,False,False,True,False,False,True,False
0,0.3484848484848485,22,0.13333333333333333,0.8285714285714285,1,1,0,1,1,0,0.0,0.0,1,1,1,1,0,0.658252427184466,0.2608715731381367,0.0,0.0,0.30266015200868623,0.27851544301595277,1,False,False,True,False,False,False,False,True,False,False,True,False
0,0.0757575757575758,17,0.8,0.1714285714285714,1,1,0,2,1,1,1.0,1.0,1,1,1,1,0,0.9988349514563105,0.9197873310742554,0.7780915876538228,0.0,0.024803203040173725,0.670443605620326,1,True,False,False,False,False,False,False,False,True,False,True,False
0,0.28787878787878796,22,0.4666666666666667,0.6285714285714286,0,0,0,1,1,1,1.0,0.0,1,1,1,1,0,0.5250485436893204,0.15520675183429838,0.0,0.0,0.0,0.11243830446750513,1,False,False,False,False,False,True,False,True,False,True,False,False
0,0.3787878787878788,8,0.2,0.34285714285714286,1,0,0,2,0,1,0.0,0.0,0,1,1,1,1,0.7475728155339805,0.15201440883926873,0.0,0.0,0.10088671733622874,0.1399686681627215,1,False,False,False,True,False,False,True,False,False,True,False,False
0,0.1363636363636364,3,0.8,0.45714285714285713,1,0,0,1,1,1,1.0,0.0,0,0,0,1,1,0.5526213592233009,0.46112903877571054,0.0,0.0,0.39880225298588495,0.45202991998086295,1,False,False,False,False,False,True,False,False,True,True,False,False
1,0.4242424242424243,7,0.9333333333333333,0.8285714285714285,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,0.5176699029126213,0.07289856662067694,0.0,0.0,0.027042616720955485,0.06081019480774747,0,False,False,False,False,False,True,True,False,False,False,True,False
1,0.9242424242424243,13,0.06666666666666667,0.5428571428571428,1,1,0,2,0,1,1.0,0.0,1,1,1,0,1,0.8889320388349514,0.2495453941937458,0.0,60.0,0.29401635450597174,0.2727718304534417,1,False,False,False,False,False,True,True,False,False,True,False,False
0,0.36363636363636365,18,0.06666666666666667,0.11428571428571428,1,1,0,1,0,0,1.0,1.0,0,1,1,1,1,0.6205825242718447,0.5302233485542093,0.0,0.0,0.28094745294969237,0.4672224317888505,1,True,False,False,False,False,False,False,False,True,True,False,False
0,0.7272727272727273,12,0.6,0.6571428571428571,1,0,0,2,1,1,1.0,1.0,1,0,0,1,1,0.84,0.47259953702367424,0.5626386927577164,0.0,0.17134907709011946,0.39072457173828123,1,False,False,False,False,False,True,False,True,False,False,True,False
1,0.25757575757575757,20,1.0,0.8857142857142857,1,1,0,0,1,1,1.0,1.0,1,1,1,1,1,0.7693203883495144,0.7194028644495374,0.0,0.0,0.12316775244299676,0.5575996433557017,1,True,False,False,False,False,False,False,False,True,True,False,False
0,0.5909090909090909,1,0.6666666666666666,0.8285714285714285,1,1,0,2,0,1,0.0,1.0,0,1,1,1,1,0.8104854368932037,0.6557349604853748,0.6027839419003429,0.0,0.43361495656894683,0.6008093082154485,1,False,True,False,False,False,False,False,False,True,True,False,False
